page_name,post_id,comment_no,reply_no,comment_text,username_anonymised,post_date,collection_date,replied_to_username
Pamir Times,pt_post030,91,0,pimps,58a2932c9d692fdde74afaa99db1fff32e57bd17,52w,1/24/2026 6:27,
Pamir Times,pt_post030,92,0,lotta,904573329421ed6b9459f3c9f717e3149a85f450,1y,1/24/2026 6:27,
Pamir Times,pt_post031,1,0,گلگت بلتستان کے لینڈ ریفارمز کا حق صرف گلگت بلتستان کے عوام کو ہے کوئی ناجائز قابض پاکستانی سرکاری افسر کے پاس ہماری زمینوں کے فیصلے کرنے کا حق نہیں ہے سرکاری ملازمین کے ساتھ ہماری زمینوں کے فیصلے کرنے کا حق کسی کو نہیں ہے,e8e51d45d796338675bfefa658a4ca82df2b3375,2y,1/24/2026 6:33,
Pamir Times,pt_post031,1,1,اپکی زمینیں کیا اسمانوں پہ رجسٹر ھونگی اور انکی ڈیولپمنٹ اور حدود و قیود کو اخر لینڈ اف لا کے تحت طے تو کرنا ہی ھے نایا پھر کسی جنگل کے قانون کے تحت کوئی مرضی اور طاقتور فیملیز کے زیر اثر ھوگی بس کردے بھائی ایک بیس کلو اٹے کی تھیل .,aa1439843eab7ef5c944ffd6d91e509f14407451,2y,1/24/2026 6:33,e8e51d45d796338675bfefa658a4ca82df2b3375
Pamir Times,pt_post031,2,0,màsha allah acting assistant commissioner had conducted the meeting in related to gojal partial and impartial lands in order to make arid infertilebarren same lands into constructive and fruitfulby providing chemical fertilizers tractors an .,fce2b5c83dfa74d3a7a4234b1fe2d7e6f9fc6fc2,2y,1/24/2026 6:33,
Pamir Times,pt_post031,3,0,not your job to do legislative reformslet the owners and their so called representatives to do reforms if they need it,24a0fa1332b4ad6394c9d7d376a9db6975357466,2y,1/24/2026 6:33,
Pamir Times,pt_post031,4,0,the gbla is the only responsible authority burocrats has not any concerned with it the former state of hunza now a district and other gb regions are not constitutional part of pakistan keep your land laws beyond bhaashaa let the reps of the gb decide,7f356ef8d47fdf30f545d1f126128c157cdebe58,2y,1/24/2026 6:33,
Pamir Times,pt_post031,5,0,excellent now cpmmunities of gojal must play their role to mobilis on such issues and bring best reforms through land economic transformation projects with collaboration of ifad i would suggest those responsibile village elders numberdar orgaizatio .,aa1439843eab7ef5c944ffd6d91e509f14407451,2y,1/24/2026 6:33,
Pamir Times,pt_post031,6,0,لینڈ ریفارمز کا اختیار اسسٹنٹ کمشنر کے پاس ہے,e8e51d45d796338675bfefa658a4ca82df2b3375,2y,1/24/2026 6:33,
Pamir Times,pt_post031,7,0,kindly involve civil societies as well,446b05b3baca61583f3204659ff2b63bf28fabdc,2y,1/24/2026 6:33,
Pamir Times,pt_post031,8,0,اس کنسلٹیشن میں سیاسی جماعتوں کے نمائندوں کو کیوں مدعو نہیں کیا گیا تھا,423747942ce8356a26e93cd4bec88fdfad1f4632,2y,1/24/2026 6:33,
Pamir Times,pt_post031,8,1,wo tou aik zamanay say maray huway hain,40eb5948437ee245690a604f1313af8b3a36d475,2y,1/24/2026 6:33,423747942ce8356a26e93cd4bec88fdfad1f4632
Pamir Times,pt_post031,9,0,حافظ حفیظ الرحمان وزیر اعلی نے گلمت شابرن میں واضع طور پر لینڈ ریفارم کی کچھ اور تشریع کی تھیاگر یاد ھو تو,9bdf01d4ba3a215fa6a4961ad8e479017ee507c5,2y,1/24/2026 6:33,
Pamir Times,pt_post031,10,0,whatever govt is doing through their tikidari sys to there is no quality and trust this is basically grabbing the lands for govt building free of cost and put that on theres pockets,59045631504ffe370c0e69043eff286c63c135b8,2y,1/24/2026 6:33,
Pamir Times,pt_post031,11,0,good job,7bb5afd2de4ec4a1328332e7f1fe0c562a0176b9,2y,1/24/2026 6:33,
Pamir Times,pt_post031,12,0,mashallah,3cef70fd3a5f8c2508a326fe4bd0f2035531fb58,2y,1/24/2026 6:33,
Pamir Times,pt_post031,13,0,what about the participate of civil society organizations,6569de9b6fc3cf50374bbe217615ad79e9280afe,2y,1/24/2026 6:33,
Pamir Times,pt_post031,14,0,achi bath h per percentages sa darrr h baqi teeek,e675fe0deb67d2e31860a69fa1c9854ce841d901,2y,1/24/2026 6:33,
Pamir Times,pt_post031,15,0,es bahana tax or qabza karo nice idea,4d96e045030bdb3db3c65dcd58e29599d70c9b5e,2y,1/24/2026 6:33,
Pamir Times,pt_post031,16,0,yai wahee batameez ac hey ek k abaad bussiness ko band kara ker ghair abad zameen ki baat kerta hey,cede93ac0c3c621aeb9d13f397f116c6d7bbb47f,2y,1/24/2026 6:33,
Pamir Times,pt_post031,16,1,mr you are not suppose to be indulge in favourable common issuse of the community and you are not allowed to show your personal concern to push irresponsibile matters among the common interest of the whole gojal community do .,aa1439843eab7ef5c944ffd6d91e509f14407451,2y,1/24/2026 6:33,cede93ac0c3c621aeb9d13f397f116c6d7bbb47f
Pamir Times,pt_post031,17,0,ac k pass reforms k koi power nae ha,82801071d6c9b224f697f6e2f36cae6d9d726b28,2y,1/24/2026 6:33,
Pamir Times,pt_post031,18,0,percent abi tak hunza may ha kuch bachy shor ziyada macha rhy thy kya howa,32ebf953b9ba36e689f42a2aaa312be8657df795,2y,1/24/2026 6:33,
Pamir Times,pt_post031,19,0,shahid sultan,0c75534bffd16747934a857f86b05d5028d78e5f,2y,1/24/2026 6:33,
Pamir Times,pt_post031,20,0,gilgit baltistan ka masile ka wahid hal state subject rule ha,56d18c377d23e929d38ad41e6c85e52c825e069e,2y,1/24/2026 6:33,
Pamir Times,pt_post031,21,0,good,3db7d4b7ac16e62821e1638536d57bd123b35d02,2y,1/24/2026 6:33,
Pamir Times,pt_post032,1,0,گلگت بلتستان ٹیسٹنگ سروس ایک انتہائی متنازع اور سیاسی ادارہ ہوگی جو مسلکی بنیادوں پہ نوجوانوں کو سرکاری اداروں میں کھپانے کے لیے استعمال ہوگی گلگت بلتستان میں نوجوان مذید سیاسی حکومت سے متنفر اور بیزار ہوجائیں گے,cd541976e02191b0b47783a66eec96a28b999ebd,36w,1/24/2026 6:39,
Pamir Times,pt_post032,1,1,extended pwd,6f0d6c3733d4776385f55011cca0ee620f245949,36w,1/24/2026 6:39,cd541976e02191b0b47783a66eec96a28b999ebd
Pamir Times,pt_post032,2,0,this individual is supporting nonlocals and allegedly facilitating the acquisition of land in gilgitbaltistan the people will not forget his actions,27dc4e65d0d1822c78ab20d9d8bb22eab7e3784e,36w,1/24/2026 6:39,
Pamir Times,pt_post032,3,0,سہولت کاری کرتے کرتے ان کے چہروں سے نور غائب ہوچکا ہے,176ae09a3313941607bfe60c34e8d2d099cd95ac,36w,1/24/2026 6:39,
Pamir Times,pt_post032,4,0,wo jo corner m bnda betha ha na tang p tang dal us ko pata dusri taraf bethy ye kitney irrelevant hain on groundso bako aur dafa hojao on the relevant people knows how the system works,a81b2dc2e940aeb26644db62ae80cc32002facb3,36w,1/24/2026 6:39,
Pamir Times,pt_post032,5,0,gilgit baltistan testing service or merit ye merit ki touheen hain,796481174f817cc130a1395621364f2edbbe0af2,36w,1/24/2026 6:39,
Pamir Times,pt_post032,6,0,میرٹ کا جنازہ اُٹھانے کا وقت ہوا چاہتا ہے دعا کے لئے ہاتھ اٹھائے,8caaac78d2c5c0276d16e49d6c00fe3f062df8a0,36w,1/24/2026 6:39,
Pamir Times,pt_post032,7,0,اگر یہ ادارہ مسلکی پریشر کو برداشت کر کے میرٹ کو یقینی بناۓ تو ٹھیک ورنہ بہت مسائل پیدا ہونگے,ee2a5a90f4d07f5048f9912c4615ead419778f2a,36w,1/24/2026 6:39,
Pamir Times,pt_post032,8,0,dg ny tumhay mu pa juta jo mara ha us pa kia kahan gay,b8a2dd21752c8ff21b78edd44865a21d7f3d4717,36w,1/24/2026 6:39,
Pamir Times,pt_post032,9,0,sodagarun ki bethak,671577b92eb8f07f0623d0e7eb89dbab2e376230,36w,1/24/2026 6:39,
Pamir Times,pt_post032,10,0,what about the pending noc for mountaineers who are still waiting,6c93faa950a61673e4ab301ea0142dca8ad45424,36w,1/24/2026 6:39,
Pamir Times,pt_post032,10,1,uss pe abi mera signature karna baqi hy,649614ed51285e530c28ed943b1c2579bc468b24,36w,1/24/2026 6:39,6c93faa950a61673e4ab301ea0142dca8ad45424
Pamir Times,pt_post032,10,2,which people do you ask such questions to sir,e378fa52f17ce5591d6b174621f4a106c1216bca,36w,1/24/2026 6:39,6c93faa950a61673e4ab301ea0142dca8ad45424
Pamir Times,pt_post034,1,0,the more we think the clearer it becomes that the leaders sitting in the gb assembly are not able to protect the rights of the people gb has a high literacy rate but only job quota in the federal government this means doors of jobs are almost cl .,df8a8cf72e0ec94d231cb0e1dacb3e7fd7f5ccdd,34w,1/24/2026 6:45,
Pamir Times,pt_post034,2,0,ten billion on maintenance of vehicles shame on you,9f6846aee6acda2ea07c708876d677626461aa9d,1y,1/24/2026 6:45,
Pamir Times,pt_post035,1,0,very good now entire gb people understand very well that only option is to protect the land together,27dc4e65d0d1822c78ab20d9d8bb22eab7e3784e,2y,1/24/2026 6:51,
Pamir Times,pt_post035,2,0,good decision,ebd80c87784f2f0bb32f643e36f06a74578a27c6,2y,1/24/2026 6:51,
Pamir Times,pt_post037,1,0,بلکل ایسی باتوں کو نہ مانے اگر آج ہم انکی جھانسے میں آگئے تو جس طرح پہلے اقوام متحدہ کے معاہدے میں موجود میں سے چیزوں پر سبسڈی ختم کرکے صرف گندم پر رکھا اوراب اسی پر بھی ٹیکس لگاے اور کوٹہ لاکھ پہ پہنچایا یہی ہوگا,6366188ae6604dcf3e0fa6fd58ff1f6956fe3d6c,2y,1/24/2026 6:57,
Pamir Times,pt_post039,1,0,زبردست بہت خوب جناب,4522ae9a7f511099b0f08f46ebb71887084fd388,1y,1/24/2026 7:03,
Pamir Times,pt_post039,2,0,well done,5749b07c7fca20746abb7abc3127537405a0f0d8,1y,1/24/2026 7:03,
Pamir Times,pt_post039,3,0,wukla ithad zidabad,cf47fe07c6358ceb94ee8bd8d026788c7fcefda0,1y,1/24/2026 7:03,
Pamir Times,pt_post044,1,0,پاکستان میں حکومت کرنے کے لئے بس نبض چلنا چاہئے,ea1075f623a97c094ab442b45009aa67dc1b1f62,27w,1/24/2026 7:09,
Pamir Times,pt_post044,2,0,gulburg se legislation ki spelling pocho,a8bbf8d070c567b1e3540c487ff9b9e452aa353c,27w,1/24/2026 7:09,
Pamir Times,pt_post044,2,1,apple ki sir,e28a80be419ef3355e6ea9161b5431612f694a35,27w,1/24/2026 7:09,a8bbf8d070c567b1e3540c487ff9b9e452aa353c
Pamir Times,pt_post044,3,0,گیلگت بلتستان میں ڈاکٹر کو مستقل کر دیں لیکن نرس کو نہ کریں اگر آپ نرس کو دیوار سے لگا دیں گے تو جی بی کے کسی ہسپتال میں کام نہیں چلے گا,e69918614fb9e49788e41fdb0b2c22a732559ef6,27w,1/24/2026 7:09,
Pamir Times,pt_post044,4,0,allotments kartay jao muft ki zameen mili hai,bbba31c5d9fec85a2e2fa7807068be1cbbe899ba,27w,1/24/2026 7:09,
Pamir Times,pt_post044,5,0,ya kampootar q rakha hy,38892d56b2d3192bdbb92ae4e0ac8e93dbb511cd,27w,1/24/2026 7:09,
Pamir Times,pt_post045,1,0,یہ عدالت انصاف کے لیے نہیں وکیلوں کو کھپانے کے لیے ہے ختم کرو اس کورٹ کو,aaf9e3fb716610f688608da8e33f99a04bed2610,46w,1/24/2026 7:15,
Pamir Times,pt_post045,2,0,ماشاءاللہ وکیل صاحب اچھا پوائنٹ اُٹھایا ہے کئی سالوں سے اپلیٹ کورٹ میں لوگوں کی کیسز پینڈنگ میں پڑی ہوئی ہیں نا اہل وزیر اعلیٰ ججوں کو تعینات نہی کرا سکتا ہے,26f83f0285386c446a542eff6c37ab90f0c56c3d,45w,1/24/2026 7:15,
Pamir Times,pt_post048,1,0,بہادر جیالا یاسینی,05f2b5b90f4ce4124ece8a027b98954c5d98f4d4,1y,1/24/2026 7:21,
Pamir Times,pt_post049,1,0,change the name of the land reforms bill name it as .,201434fb20d4b47e23454c3a71ab24e9f0a7da72,2y,1/24/2026 7:27,
Pamir Times,pt_post049,2,0,nice initiative by the people of goal but we have to resolve our own problems first then we will be able to fight with others,39935b4e3d72cb41f658c699823ff8cd309a5ff4,2y,1/24/2026 7:27,
Pamir Times,pt_post049,3,0,mukhtar ahmad chacha is in action,4cd79f47f43ec5385286455f4b9d18faffd71c3d,2y,1/24/2026 7:27,
Pamir Times,pt_post049,4,0,انکل متفقہ طور پر مسترد کرنا چاہئے چونکہ لینڈ ریفارمز ایکٹ پیش ہی نہیں کیا گیا ہے,e8e51d45d796338675bfefa658a4ca82df2b3375,2y,1/24/2026 7:27,
Pamir Times,pt_post049,5,0,cap chai or prince biscuit ki dair hai ye buzurg hazrath govt jo bhi kahe gaa han kerne wale hai mazrath k sath,a99dd4ee526e0c86b526d36539d3a62ab30fba62,2y,1/24/2026 7:27,
Pamir Times,pt_post049,5,1,کامریڈ صرف کھیلوں میں مصروف رہنے سے بہتر ہے موجودہ صورتحال بارے میں اجلاس منعقد کیا گیا ہے ہمیں بڑا دل رکھ کر اس کی تعریف کرنی چاہئے .,e8e51d45d796338675bfefa658a4ca82df2b3375,2y,1/24/2026 7:27,a99dd4ee526e0c86b526d36539d3a62ab30fba62
Pamir Times,pt_post049,5,2,umeed hai dc k samne jee huzuro nai karain gy baqi mai bhi khail ka himayati hn magar is ka hargiz ye matlab nahi k hum apna mustaqbil ka soda kare balki jis tarah tamasha dekhne atay hai isi tarah apne bunyadi or insani haqooq k lye bhi .,a99dd4ee526e0c86b526d36539d3a62ab30fba62,2y,1/24/2026 7:27,e8e51d45d796338675bfefa658a4ca82df2b3375
Pamir Times,pt_post049,6,0,is me kia suchna land refom hamare hunza me kabi bi lago nahi hota hai dass chiraga etc sab hunza apne apne elaqon k naam pe hai koi tanaza zamen nahi hai bare mehar bani ak awaz bano,a7151c98bc952647b8df3c33742aa4e3291a849b,2y,1/24/2026 7:27,
Pamir Times,pt_post049,7,0,well done chairman sab,b601f902dd7118548380742c4d49752b82fb0f1e,2y,1/24/2026 7:27,
Pamir Times,pt_post052,1,0,he wants to discontinue wheat subside by pushing public into trouble again,643c597c5987518957d9d11aa5d983a7858b7dfa,1y,1/24/2026 7:33,
Pamir Times,pt_post052,2,0,qaium ud din,2b7af8b3d17e6f15a98beb5ff62d703ead6b2ad6,1y,1/24/2026 7:33,
Pamir Times,pt_post052,3,0,commander,ff0240b7bc3e055ab95a2f980a9599a427eeee51,1y,1/24/2026 7:33,
Pamir Times,pt_post052,4,0,leader,293c074e579109d08d9abc7f04fd409b457983f6,1y,1/24/2026 7:33,
Pamir Times,pt_post052,6,0,leader,04a27fa36d28c792a8cb69eb5d230f372b80d024,1y,1/24/2026 7:33,
Pamir Times,pt_post052,7,0,salute,ebd80c87784f2f0bb32f643e36f06a74578a27c6,1y,1/24/2026 7:33,
Pamir Times,pt_post052,8,0,mentiond kiye hai,9b09d6f8dcd20e79c9119483290640a7220e96f4,1y,1/24/2026 7:33,
Pamir Times,pt_post052,9,0,agreed,87380aec94542b3c110f050b88c490ff61f69813,1y,1/24/2026 7:33,
Pamir Times,pt_post052,11,0,salute,acecc1c3953df80c7ef7d5f38721ace455c9f983,1y,1/24/2026 7:33,
Pamir Times,pt_post052,12,0,red salute,59b080b94dfff64217c5295d9a7348ecdc9c5f38,1y,1/24/2026 7:33,
Pamir Times,pt_post052,13,0,leader,33dccbe2ac9dea6c1427dd42aaeefc04fa76bece,1y,1/24/2026 7:33,
Pamir Times,pt_post052,14,0,great job proud of you,ea62a8b07e60b9751ad694eff8e085d675b1b52d,1y,1/24/2026 7:33,
Pamir Times,pt_post052,15,0,شکر ہے راستے میں چاول کھا کے واپسی نہیں کی ہے,9698779f5afdf4b2be7ba4c05fc5f1f65d3c4bd1,1y,1/24/2026 7:33,
Pamir Times,pt_post052,16,0,ویلڈن,73898a954dfe335a9344ea1492d624e9119a1c99,1y,1/24/2026 7:33,
Pamir Times,pt_post052,17,0,juuu beru musha,3db558ae59318d8cc2a295f2986bb664753bd84e,1y,1/24/2026 7:33,
Pamir Times,pt_post052,18,0,fcna ma dekho london lag raha lights roads etc,b89588c7b091198499f5e67c37e69fe7061e2cd0,1y,1/24/2026 7:33,
Pamir Times,pt_post052,19,0,ghandum subsidy tex bil ki wapsi aur national assembly ma seats dila dy,986f1288c2b5709cc7d0ca8dd54201d251fcb0b3,1y,1/24/2026 7:33,
Pamir Times,pt_post052,20,0,pamir times cm endument found b wapes hona chahiya sehat cart sy b ziada serious patient cm indoment found k through elaj ker raha ha or os ki achanak roknya sy bht sy cancer kenny traspant lever pewand kari or hard sersury k patient ki zindagi bht k .,75ffc34f72d5ba9d007f6ec6c2bb2b79dff2086f,1y,1/24/2026 7:33,
Pamir Times,pt_post056,1,0,instead of spending millions of rupees on generator fuel they have to install a power house somewhere which can be long term solution they got another option of corruption only nothing else,b1a96f77b926a90fe88ae051a4bc6b8cb013e81c,1y,1/24/2026 7:45,
Pamir Times,pt_post056,2,0,good work all of us must monitor these projects and we have to make sure that these projects should be executed on time and completion on time an input of local residents of hunza will be vital for these projects because monitoring and completion .,1834c19c97e73acde460ae898413deb618d417fa,1y,1/24/2026 7:45,
Pamir Times,pt_post056,3,0,hunza k awam ko phir sa aik or lollipop diya gaya,1b875f5e0dcbca611050481dc9dc6991d2454592,1y,1/24/2026 7:45,
Pamir Times,pt_post056,4,0,local police ko dist badr keya jai aur sharaab pa pabndi lagaya jai drny ma bitn ka kirdaar serf sharaab ka kamal tha,5720cc8ee5e34ca11131d87a5d1ae1ed89dc266f,1y,1/24/2026 7:45,
Pamir Times,pt_post058,1,0,زبردست,3f5e8934fda9bc9c1000085c9a8e55a830981092,2y,1/24/2026 7:51,
Pamir Times,pt_post060,1,0,local suhulakar,84d6e19f3505e5611bd2cc3334e6d904cabb175c,1y,1/24/2026 8:03,
Pamir Times,pt_post060,2,0,haq hakmiyat ka jali leader,ebd80c87784f2f0bb32f643e36f06a74578a27c6,1y,1/24/2026 8:03,
Pamir Times,pt_post060,3,0,political stability political stabilitypolitical stability bus yahin sikha hai poray siyasi career may aur woh stability kabhi b nahi anii,bbba31c5d9fec85a2e2fa7807068be1cbbe899ba,1y,1/24/2026 8:03,
Pamir Times,pt_post060,4,0,آپ کے حقوق زرداری کے پاس ہیں آپ یہاں کےلوگوں کو کیا حقوق دینگے,77911192b799f4343e6d906dc964f71a85d2931b,1y,1/24/2026 8:03,
Pamir Times,pt_post060,5,0,حق ملکیت والا چورن وڈ گیا کیا,52ceaef760e3cf99564760222355733f1c4ab72f,1y,1/24/2026 8:03,
Pamir Times,pt_post060,6,0,ye usi bill ki baat kr rha ha jis ma khalisa sarkar k bajaye govt land k words change hongy bus chalo dekhty han kaisa bill ha assembly ma ap uthaogy to pata chalyga,07dc0a3dfcab65a6f26cb91e2e417fd94f9e4688,1y,1/24/2026 8:03,
Pamir Times,pt_post060,7,0,یہ بھی حق ملکیت کا ڈرامہ کرتا تھا اب خاموش ہو گیا ریسٹ ہاؤسز کے بعد اگلا حدف خالصہ زمینیوں کا ہے پراپرٹی ڈٰیلرز انتظار میں ہے یہ اس لینڈ رفارم کی بات کر رہا ہوگا اس کے بد جی بی میں علیم خان کی سوسائٹی بنے گی,29f2736af00707a836c695386edf72c4e7c021c2,1y,1/24/2026 8:03,
Pamir Times,pt_post060,8,0,kashmiri ub tum loguun pa thookty b ni ha apni oqaaat to dakhoo tattoo sary,6363ac16f085afac2e2ab0310548dc3ed885f24f,1y,1/24/2026 8:03,
Pamir Times,pt_post060,9,0,حق ملکیت والا چورن اب نہیں چلے گا,4021039fb12f880be4792b4499f699c4eaba5f6b,1y,1/24/2026 8:03,
Pamir Times,pt_post060,10,0,bagal me nawaz sharif saanp ko b teri baat pasand na i,15b6316316025aec9fda1c962b5d2461f02df428,1y,1/24/2026 8:03,
Pamir Times,pt_post060,11,0,joooo cm khayali,840d3680e75e34d976829a7a28d64dce94296584,1y,1/24/2026 8:03,
Pamir Times,pt_post060,12,0,کچھ سہولت کار,71c0f2300e958a78a35ef896eb63408ad4d42785,1y,1/24/2026 8:03,
Pamir Times,pt_post060,13,0,app kis hosh mai ho ab mazeed bi janey waly hain,14bc2342ba80917cd3d4343344acb2d6c13578ee,1y,1/24/2026 8:03,
Pamir Times,pt_post060,14,0,سہولت کار,e6b79f972a2066ab5249884279afc6a6cc82df21,1y,1/24/2026 8:03,
Pamir Times,pt_post060,15,0,dala kam nimtana k bd awam k phoodo bna rha hai,671577b92eb8f07f0623d0e7eb89dbab2e376230,1y,1/24/2026 8:03,
